NO,체험프로그램명,체험처명,체험처유형,체험프로그램 직업유형,체험유형,초등학교대상여부,중학교대상여부,고등학교대상여부,위도,경도,체험인원,유무료구분,유료금액,체험시간,대면비대면구분,안전도,교육기부인증기관여부,체험지역명,체험진행장소
875,[찾아가는](직업체험) 전통음식연구가 프로젝트 – 떡 만들기 ★전국★,재능개발연구소,민간기업,주방장 및 요리 연구가,직업실무체험형,Y,Y,Y,35.2011363617359,126.900303235609,20,유료,12000.0,2.0,79001,,62001.0,광주 북구,학교
874,나만의  향기제품 만들기,향수공방 혜이제이,개인사업장,화학공학 기술자 및 연구원,현장직업체험형,,Y,Y,37.2700626308403,127.152537932422,10,유료,25000.0,1.0,79001,,,경기 용인시,체험처
873,[찾아가는](직업체험) 전통식품개발자 프로젝트– 전통 디저트 만들기★전국★,재능개발연구소,민간기업,주방장 및 요리 연구가,직업실무체험형,Y,Y,Y,35.2011363617359,126.900303235609,20,유료,12000.0,2.0,79001,,62001.0,광주 북구,학교
872,[찾아가는](직업체험) 디저트연구가 프로젝트 – 화과자 만들기 ★전국★,재능개발연구소,민간기업,주방장 및 요리 연구가,직업실무체험형,Y,Y,Y,35.2011363617359,126.900303235609,20,유료,15000.0,2.0,79001,,62001.0,광주 북구,학교
871,AI치트키 발동!  내가만든 갓-게임 & 로봇정복!,은평문화예술정보학교,학교/대학교,실시간시스템,학과체험형,,,Y,37.58957561157155,126.9192026364734,16,무료,,3.0,79001,,,서울 은평구,학교
870,"빅히스토리, 성북의 과거를 배우고, 현재를 읽고, 녹색미래 성북을 이야기해요",성북탄소중립배움터,공공기관/공기업,기타,현장견학형,Y,,,37.6082028610603,127.009371592784,20,무료,,15.0,79001,,,서울 성북구,체험처
869,플랜테리어 디자이너 체험,스페이스민,개인사업장,실내장식 디자이너,직업실무체험형,Y,Y,Y,37.2758569444677,127.151277088807,30,유료,25000.0,1.0,79001,,,경기 용인시,학교
868,아이야!! 함께 놀자!!  AI !!   Let’s Play !!,교육앤미디어,민간기업,연극·영화·방송 전문가,캠프형,Y,,,36.10890482203103,127.48798369699992,10,유료,20000.0,4.0,79001,,62002.0,충남 금산군,학교
867,[찾아가는](직업체험) 영양사체험 – 감자샐러드 ★전국★,재능개발연구소,민간기업,주방장 및 요리 연구가,직업실무체험형,Y,Y,Y,35.2011363617359,126.900303235609,20,유료,12000.0,2.0,79001,,62001.0,광주 북구,학교
866,[찾아가는](직업체험) 파티시에 프로젝트 – 케이크 또는 도넛 ★전국★,재능개발연구소,민간기업,주방장 및 요리 연구가,직업실무체험형,Y,Y,Y,35.2011363617359,126.900303235609,20,유료,16000.0,2.0,79001,,62001.0,광주 북구,학교
865,보성말차를 이용한 말차바람떡,시리떡공방,개인사업장,주방장 및 요리 연구가,현장직업체험형,Y,,,34.7651334651822,127.077572096695,6,유료,20000.0,2.0,79001,,,전남 보성군,체험처
864,피지컬100 (내안에 숨겨진 운동세포를 깨워라!,은평문화예술정보학교,학교/대학교,사회/생활체육,학과체험형,,,Y,37.589521598562754,126.91927062980378,16,무료,,3.0,79001,,,서울 은평구,학교
863,나도 인테리어 전문가! AI와의 만남,은평문화예술정보학교,학교/대학교,건축사,학과체험형,,,Y,37.58954859732441,126.9192253106648,16,무료,,3.0,79001,,,서울 은평구,학교
862,"나도 유투버! 재밌는 릴스 쇼폼,제작하기",은평문화예술정보학교,학교/대학교,영상매체/매체기술,학과체험형,,,Y,37.58932331068312,126.91916894182856,16,무료,,3.0,79001,,,서울 은평구,학교
861,진로/진학/학습 캠프(2차시/3차시/4차시/5차시/6차시),주식회사 바론(진천),민간기업,기타,캠프형,Y,Y,Y,36.6031928566342,127.461043747872,500,유료,10000.0,2.0,79001,,,충북 진천군,학교
860,AICE자격증대비반 (인공지능관련),(주)와이즈교육 해운대총국,민간기업,기타 컴퓨터 전문가 및 소프트웨어 전문가,직업실무체험형,Y,,,35.1688687822426,129.183263901412,50,유료,15000.0,20.0,79003,,62002.0,부산 해운대구,체험처
859,"KT인공지능코딩, 드론, 3D프린터, 로봇, 4차 산업혁명시대의 진로코칭 프로그램.",(주)와이즈교육 해운대총국,민간기업,기타,직업실무체험형,Y,Y,Y,35.163084878858385,129.1635855930167,30,유료,15000.0,2.0,79001,,62002.0,부산 해운대구,체험처
858,찾아가는 직업체험 내 꿈은 도예가! (도자기 만들기),조이에듀,개인사업장,도예,직업실무체험형,Y,Y,Y,37.6389511878959,127.124442243793,1000,유료,28000.0,2.0,79001,,,경기 구리시,학교
857,마크라메 서양매듭 공예 (공예 디자이너 진로체험),베라 아뜰리에,개인사업장,제품 디자이너,직업실무체험형,Y,Y,Y,37.6228988745874,126.918129207068,25,유료,18000.0,2.0,79001,,,서울 은평구,학교
856,퍼스널컬러 컨설턴트 직업체험,휴담 대전유성지부,개인사업장,문화·예술 기획자 및 매니저,직업실무체험형,Y,Y,Y,36.3723565866961,127.338638613429,15,유료,10000.0,2.0,79001,,,대전 유성구,학교
855,헤어스타일리스트 직업체험,휴담 대전유성지부,개인사업장,미용사,직업실무체험형,Y,Y,Y,36.3723565866961,127.338638613429,18,유료,10000.0,2.0,79001,,,대전 유성구,학교
854,색채 전문가(컬러 리스트) 직업 체험,휴담 대전유성지부,개인사업장,실내장식 디자이너,직업실무체험형,Y,Y,Y,36.3723565866961,127.338638613429,18,유료,10000.0,2.0,79001,,,대전 유성구,학교
853,특수 분장사 직업 체험,휴담 대전유성지부,개인사업장,메이크업 아티스트 및 분장사,직업실무체험형,Y,Y,Y,36.3723565866961,127.338638613429,18,유료,10000.0,2.0,79001,,,대전 유성구,학교
852,메이크업아티스트 직업체험,휴담 대전유성지부,개인사업장,메이크업 아티스트 및 분장사,직업실무체험형,Y,Y,Y,36.3723565866961,127.338638613429,18,유료,10000.0,2.0,79001,,,대전 유성구,학교
851,나만의 키링 디자인,아트리유 미술학원,개인사업장,제품 디자이너,현장직업체험형,Y,Y,Y,37.6106958004184,127.060517642829,6,유료,20000.0,60.0,79001,,,서울 성북구,체험처
850,감정을 담는 보석디퓨저 클래스로 경험하는 공예가 진로체험,엠마스튜디오,개인사업장,기타,현장직업체험형,Y,Y,Y,35.22450039356412,128.67731504763384,5,유료,20000.0,1.0,79001,,62001.0,경남 창원시,체험처
849,[대구점/방문체험] 드림닥터 의사직업체험,좋은공연사,개인사업장,일반 의사,현장직업체험형,Y,,,37.5453866708619,126.911810772176,300,유료,15000.0,2.0,79001,,,대구 중구,체험처
848,"(온라인) 국가기록원 < 성남분원 ( 구, 나라기록관 ) 진로체험 프로그램 >",국가기록원 성남분원,공공기관/공기업,사회과학 연구원,현장견학형,Y,Y,Y,37.41741849238319,127.09559125169852,30,무료,,2.0,79002,,62001.0,경기 성남시,온라인
847,"(오프라인) 국가기록원 < 성남분원( 구, 나라기록관 ) 진로체험 프로그램 >",국가기록원 성남분원,공공기관/공기업,사회과학 연구원,현장견학형,Y,Y,Y,37.41751808689214,127.09499266145076,30,무료,,2.0,79001,,62001.0,경기 성남시,체험처
846,업사이클링 공예 디자이너가 되어보자! 웜아트 섬유질 클레이와 재활용품으로 친환경 생활소품 만들기,다온아트 스튜디오,개인사업장,제품 디자이너,직업실무체험형,Y,Y,Y,35.312038926076845,128.99234942245977,20,유료,25000.0,2.0,79001,,,경남 양산시,학교
845,[대전점/방문체험] 드림닥터 의사직업체험,좋은공연사,개인사업장,일반 의사,현장직업체험형,Y,,,37.5453866708619,126.911810772176,300,유료,15000.0,2.0,79001,,,대전 유성구,체험처
844,학교연계 Job&Joy - 소잉디자이너(서비주),서비주,개인사업장,패션 디자이너,직업실무체험형,,Y,,35.58793881828718,129.3678492518614,30,무료,,2.0,79001,,,울산 북구,체험처
843,2026년 학교연계프로그램 [진로연계교육-드론축구],서산문화복지센터,공공기관/공기업,기타,직업실무체험형,Y,Y,,36.79234653055827,126.4629791232398,450,무료,,2.0,79001,,62001.0,충남 서산시,체험처
842,2026년 청소년 슈퍼컴퓨팅 체험캠프,기상청 국가기상슈퍼컴퓨터센터,공공기관/공기업,기타,캠프형,,,Y,36.7163663188511,127.432964007749,30,무료,,5.0,79001,,,충북 청주시,체험처
841,2026년 학교연계프로그램 [충남형 자유학기-팔봉중학교],서산문화복지센터,공공기관/공기업,기타,직업실무체험형,,Y,,36.78200321223623,126.36115415196862,2058,무료,,3.0,79001,,62001.0,충남 서산시,학교
840,찾아가는 학교연계사업_진로가치관 교육,고운청소년센터,청소년/시민단체,기타,강연형,Y,Y,,36.5049740605534,127.235364128354,150,무료,,100.0,79001,,,세종 세종시,학교
839,"그림 담은 그릇, 도자기핸드페인팅",마마스핸즈 도자기핸드페인팅 진주초전,개인사업장,공예,학과체험형,Y,Y,Y,35.19921996941327,128.11384417526213,20,유료,25000.0,2.0,79001,,,경남 진주시,학교
838,중.고등 뷰티 체험 프로그램(메이크업),동인천미용학원,개인사업장,미용사,현장직업체험형,,Y,Y,37.46934121510571,126.62698001868064,100,유료,19000.0,2.0,79001,,62001.0,인천 제물포구,체험처
837,어린이집 예비교사 체험,조원어린이집,민간기업,학교 교사,현장직업체험형,,Y,Y,36.85022139586367,127.43397969292364,10,무료,,2.0,79001,,,충북 진천군,체험처
836,[현장견학형] 세계시민교육(중국어교과연계 및 동아리체험),중국어마을,민간기업,기타,현장견학형,Y,Y,Y,37.47319807758495,126.62148930011614,300,유료,30000.0,2.0,79001,,62001.0,인천 제물포구,체험처
835,스마트팜을 활용한 딸기농업 체험,부자농원/부자팜스쿨,개인사업장,채소·특용작물 재배원,현장직업체험형,,,Y,36.91655418637557,127.508126683895,50,유료,20000.0,2.0,79001,,,충북 진천군,체험처
834,해바라기액자,오리비안스튜디오,개인사업장,제품 디자이너,현장직업체험형,,Y,Y,35.1715960824255,128.05861853508,10,유료,30000.0,2.0,79001,,,경남 진주시,체험처
833,달콤한 삼척 한 조각,삼척시립박물관,공공기관/공기업,문화·예술 기획자 및 매니저,현장견학형,Y,,,37.43890316115982,129.15834604052637,30,무료,,2.0,79001,,,강원 삼척시,체험처
832,수공예 토탈공예,청주풀잎문화센터,청소년/시민단체,예능 강사,현장직업체험형,,Y,Y,36.63652624132752,127.48658296059256,30,유료,20000.0,2.0,79001,,,충북 청주시,학교
831,[서수원점/방문체험] 드림닥터 의사직업체험,좋은공연사,개인사업장,일반 의사,현장직업체험형,Y,,,37.5453866708619,126.911810772176,300,유료,15000.0,2.0,79001,,,경기 수원시,체험처
830,색채심리 전문가 직업체험,휴담 대전유성지부,개인사업장,기타,직업실무체험형,Y,Y,Y,36.3622851114392,127.356257593324,18,유료,10000.0,2.0,79001,,,대전 유성구,학교
829,"AI, 어디까지 코딩해 봤니? 엔트리로 만드는 인공지능 세상",모세사,개인사업장,통신공학 기술자 및 연구원,직업실무체험형,Y,Y,,36.4898161563742,127.258945240294,20,유료,15000.0,2.0,79001,,,세종 세종시,학교
828,2026년 광탄고등학교 부사관과 학과체험 17일 오후,광탄고등학교,학교/대학교,기타예술체육,학과체험형,,Y,,37.78319824623199,126.84866688102036,60,무료,,3.0,79001,,,경기 파주시,학교
827,2026년 광탄고등학교 부사관과 학과체험 17일 오전,광탄고등학교,학교/대학교,기타예술체육,학과체험형,,Y,,37.78318925121495,126.84867825132324,60,무료,,3.0,79001,,,경기 파주시,학교
826,2026년 광탄고등학교 부사관과 학과체험 16일 오후,광탄고등학교,학교/대학교,기타예술체육,학과체험형,,Y,,37.78293660310728,126.8483836163992,60,무료,,3.0,79001,,,경기 파주시,학교
825,지역 캐릭터를 활용한 실제 상품 개발 프로젝트 : 토더기 도어벨 만들기,솜씨정원,개인사업장,상품 기획자,직업실무체험형,Y,Y,Y,35.1771656129948,128.81448619395,30,유료,20000.0,2.0,79001,,,경남 김해시,학교
824,AI 메이커 상품기획자: 디지털 제작 장비로 나만의 굿즈 개발하기,솜씨정원 부산디지털공예교육센터,개인사업장,상품 기획자,직업실무체험형,Y,Y,Y,35.0747089294895,129.066868152343,30,유료,6000.0,2.0,79001,,,부산 영도구,학교
823,나만의 K-퍼퓸 : GPTs와 AI로 완성하는 향수 브랜드,솜씨정원 부산디지털공예교육센터,개인사업장,제품 디자이너,직업실무체험형,Y,Y,Y,35.0747089294895,129.066868152343,25,유료,30000.0,2.0,79001,,,부산 영도구,학교
822,AI활용 핸드메이드 크리에이터,솜씨정원 부산디지털공예교육센터,개인사업장,실내장식 디자이너,직업실무체험형,Y,Y,Y,35.0747089294895,129.066868152343,90,유료,20000.0,2.0,79001,,,부산 영도구,학교
821,2026년 광탄고등학교 부사관과 학과체험 16일 오전,광탄고등학교,학교/대학교,기타예술체육,학과체험형,,Y,,37.78300894262582,126.84858780345536,60,무료,,3.0,79001,,,경기 파주시,학교
820,2026년 광탄고등학교 부사관과 학과체험 15일 오후,광탄고등학교,학교/대학교,기타예술체육,학과체험형,,Y,,37.78317115911605,126.84862152841076,60,무료,,3.0,79001,,,경기 파주시,체험처
819,2026년 광탄고등학교 부사관과 학과체험 15일 오전,광탄고등학교,학교/대학교,복합학,학과체험형,,Y,,37.78319821707044,126.84864417715208,60,무료,,3.0,79001,,,경기 파주시,학교
818,AI시대 청년 창업가 진로특강《변화하는 직업세계와 미래인재 이해》,메타킨더에듀(코딩하루),민간기업,창업/벤처기업,강연형,,,Y,35.1802228341536,128.107706335688,40,무료,,50.0,79001,,62001.0,경남 진주시,학교
817,나도바리스타직업체험,서초커피작업실(Samusil),개인사업장,음료 조리사,직업실무체험형,,Y,Y,37.485780248867,127.029279118865,10,유료,30000.0,2.0,79001,,,서울 서초구,체험처
816,🌿 꿈길 진로체험｜프랑스 입체자수로 완성하는 업사이클 의류 리폼,유한회사 에이치엠,민간기업,화가 및 조각가,현장직업체험형,,Y,Y,37.5667867022968,126.817787577728,5,유료,30000.0,2.0,79001,,,서울 강서구,학교
815,애견미용사 진로제험,MBC아카데미애견미용학원,개인사업장,반려동물 미용 및 관리 종사원,직업실무체험형,,Y,,37.5052490026753,126.75195015677,10,무료,,2.0,79001,,,경기 부천시,체험처
814,나만의 작품을 만드는 프랑스자수 공예가 체험,유한회사 에이치엠,민간기업,화가 및 조각가,현장직업체험형,,Y,,37.5667867022968,126.817787577728,5,유료,25000.0,2.0,79001,,,서울 강서구,학교
813,산채비빔밥만들기,장금이파크,개인사업장,기타,직업실무체험형,Y,Y,Y,35.5456601723162,127.05770968348394,30,유료,20000.0,1.0,79001,,,전북 정읍시,체험처
812,숲과 탄소이야기,사단법인 경남숲교육협회,민간기업,기타,강연형,Y,,,35.16456605647828,128.1271798741669,20,유료,10000.0,2.0,79001,,,경남 진주시,학교
